Restaurant_ID,Restaurant_Name,City,ZipCode,Cuisine_Type,Rating,Description,PHONE_NUMBER,DISCOUNT
2314,Paneer Paradise,Dhule,297097,South Indian,4.0,Great views,2314-2314-2314,20
2315,Flavors of India,Dhule,301899,South Indian,3.7,Great views,2315-2315-2315,11
2316,Samosa Street,Dhule,164437,Kashmiri,3.7,Family-friendly,2316-2316-2316,16
2317,Paneer Paradise,Machilipatnam,317536,North Indian,3.1,Cozy atmosphere,2317-2317-2317,14
2318,Spice Palace,Machilipatnam,592230,North Indian,3.3,Cozy atmosphere,2318-2318-2318,17
2319,Biryani Bliss,Machilipatnam,271849,South Indian,4.5,Great views,2319-2319-2319,13
2320,Royal Tandoor,Machilipatnam,242583,Kashmiri,4.8,Family-friendly,2320-2320-2320,18
2321,Punjab Spice,Mathura,705546,Punjabi,3.1,Authentic cuisine,2321-2321-2321,16
2322,Namaste Kitchen,Mathura,344102,Kashmiri,4.5,Family-friendly,2322-2322-2322,11
2323,Spice Palace,Mathura,347082,South Indian,3.8,Great views,2323-2323-2323,14
2324,Uttar Pradesh Delights,Mathura,595277,Punjabi,4.1,Authentic cuisine,2324-2324-2324,19
2325,Tandoori Treats,Akot,715675,Punjabi,3.9,Authentic cuisine,2325-2325-2325,17
2326,Andhra Aromas,Akot,445253,Kashmiri,4.9,Family-friendly,2326-2326-2326,10
2327,Chaat Corner,Akot,603660,Punjabi,3.2,Authentic cuisine,2327-2327-2327,19
2328,Chaat Corner,Akot,254736,South Indian,4.8,Great views,2328-2328-2328,12
2329,Flavors of India,Barmer,281647,South Indian,3.4,Great views,2329-2329-2329,16
2330,Mughalai Magic,Barmer,429713,North Indian,4.1,Cozy atmosphere,2330-2330-2330,10
2331,Andhra Aromas,Barmer,967327,Punjabi,3.1,Authentic cuisine,2331-2331-2331,11
2332,Uttar Pradesh Delights,Barmer,208787,North Indian,3.1,Cozy atmosphere,2332-2332-2332,10
2333,Taste of India,Hosur,128791,South Indian,4.2,Great views,2333-2333-2333,12
2334,Chaat Corner,Hosur,516172,Kashmiri,3.6,Family-friendly,2334-2334-2334,11
2335,Spice Palace,Hosur,266308,South Indian,3.8,Great views,2335-2335-2335,18
2336,Andhra Aromas,Hosur,450516,South Indian,4.8,Great views,2336-2336-2336,18
2337,Spice Palace,New Delhi,521102,Kashmiri,3.2,Family-friendly,2337-2337-2337,13
2338,Biryani Bliss,New Delhi,557564,South Indian,3.3,Great views,2338-2338-2338,12
2339,Dosa Delights,New Delhi,464085,North Indian,3.9,Cozy atmosphere,2339-2339-2339,19
2340,Bengali Bites,New Delhi,959328,North Indian,3.8,Cozy atmosphere,2340-2340-2340,12
2341,Kashmiri Kitchen,Pendra Road,753849,North Indian,3.5,Cozy atmosphere,2341-2341-2341,19
2342,Flavors of India,Pendra Road,710665,Kashmiri,3.5,Family-friendly,2342-2342-2342,16
2343,Biryani Bliss,Pendra Road,493439,Punjabi,3.3,Authentic cuisine,2343-2343-2343,18
2344,Paneer Paradise,Pendra Road,116297,Kashmiri,5.0,Family-friendly,2344-2344-2344,17
2345,Rajasthani Ruchira,Patna,915304,South Indian,3.0,Great views,2345-2345-2345,11
2346,Curry House,Patna,808384,Punjabi,4.3,Authentic cuisine,2346-2346-2346,15
2347,Curry House,Patna,650976,North Indian,4.3,Cozy atmosphere,2347-2347-2347,17
2348,Royal Tandoor,Patna,181713,South Indian,3.3,Great views,2348-2348-2348,12
2349,Punjab Spice,Guntur,559293,South Indian,3.5,Great views,2349-2349-2349,13
2350,Biryani Bliss,Guntur,769403,North Indian,3.1,Cozy atmosphere,2350-2350-2350,18
2351,Uttar Pradesh Delights,Guntur,125535,South Indian,4.2,Great views,2351-2351-2351,16
2352,Namaste Kitchen,Guntur,491622,North Indian,3.2,Cozy atmosphere,2352-2352-2352,14
2353,Curry House,Ranaghat,610011,North Indian,3.4,Cozy atmosphere,2353-2353-2353,17
2354,Gujarati Grace,Ranaghat,328820,South Indian,3.5,Great views,2354-2354-2354,20
2355,Paneer Paradise,Ranaghat,910001,Punjabi,4.6,Authentic cuisine,2355-2355-2355,18
2356,Namaste Kitchen,Ranaghat,766832,Kashmiri,4.8,Family-friendly,2356-2356-2356,19
2357,Punjab Spice,Rajpura,123920,South Indian,4.6,Great views,2357-2357-2357,16
2358,Samosa Street,Rajpura,911343,South Indian,4.8,Great views,2358-2358-2358,19
2359,Namaste Kitchen,Rajpura,412194,North Indian,4.3,Cozy atmosphere,2359-2359-2359,13
2360,Uttar Pradesh Delights,Rajpura,411193,Kashmiri,3.5,Family-friendly,2360-2360-2360,10
2361,Spice Palace,Jagdalpur,522701,Punjabi,4.5,Authentic cuisine,2361-2361-2361,17
2362,Biryani Bliss,Jagdalpur,253637,Kashmiri,3.9,Family-friendly,2362-2362-2362,20
2363,Tandoori Treats,Jagdalpur,691707,Kashmiri,4.1,Family-friendly,2363-2363-2363,17
2364,Samosa Street,Jagdalpur,754376,Kashmiri,4.1,Family-friendly,2364-2364-2364,16
2365,Flavors of India,Dhenkanal,653031,North Indian,4.2,Cozy atmosphere,2365-2365-2365,18
2366,Curry House,Dhenkanal,925336,Kashmiri,3.1,Family-friendly,2366-2366-2366,10
2367,Uttar Pradesh Delights,Dhenkanal,939884,North Indian,4.2,Cozy atmosphere,2367-2367-2367,20
2368,Flavors of India,Dhenkanal,861596,Punjabi,3.0,Authentic cuisine,2368-2368-2368,11
2369,Punjab Spice,Rangat,482139,North Indian,3.1,Cozy atmosphere,2369-2369-2369,19
2370,Gujarati Grace,Rangat,968377,Punjabi,3.4,Authentic cuisine,2370-2370-2370,19
2371,Chaat Corner,Rangat,456805,Kashmiri,4.9,Family-friendly,2371-2371-2371,12
2372,Royal Tandoor,Rangat,680449,Kashmiri,4.0,Family-friendly,2372-2372-2372,18
2373,Flavors of India,Sasaram,363936,North Indian,4.1,Cozy atmosphere,2373-2373-2373,12
2374,Rajasthani Ruchira,Sasaram,232814,Kashmiri,3.7,Family-friendly,2374-2374-2374,14
2375,Uttar Pradesh Delights,Sasaram,925297,Kashmiri,3.1,Family-friendly,2375-2375-2375,17
2376,Dosa Delights,Sasaram,526767,Kashmiri,3.5,Family-friendly,2376-2376-2376,15
2377,Bengali Bites,Churachandpur,179527,South Indian,3.2,Great views,2377-2377-2377,20
2378,Tandoori Treats,Churachandpur,990414,Punjabi,4.2,Authentic cuisine,2378-2378-2378,16
2379,Tandoori Treats,Churachandpur,223503,Punjabi,3.4,Authentic cuisine,2379-2379-2379,14
2380,Spice Palace,Churachandpur,118750,Punjabi,4.8,Authentic cuisine,2380-2380-2380,20
2381,Andhra Aromas,Kakapora,808687,Punjabi,4.4,Authentic cuisine,2381-2381-2381,12
2382,Samosa Street,Kakapora,350934,South Indian,3.8,Great views,2382-2382-2382,16
2383,Rajasthani Ruchira,Kakapora,687817,North Indian,4.7,Cozy atmosphere,2383-2383-2383,19
2384,Namaste Kitchen,Kakapora,149390,Punjabi,4.3,Authentic cuisine,2384-2384-2384,15
2385,Bengali Bites,Chandigarh,363851,South Indian,3.0,Great views,2385-2385-2385,14
2386,Namaste Kitchen,Chandigarh,300737,North Indian,4.6,Cozy atmosphere,2386-2386-2386,16
2387,Namaste Kitchen,Chandigarh,203966,Kashmiri,3.1,Family-friendly,2387-2387-2387,12
2388,Paneer Paradise,Chandigarh,751719,North Indian,4.0,Cozy atmosphere,2388-2388-2388,15
2389,Flavors of India,Jhunjhunu,113476,South Indian,4.1,Great views,2389-2389-2389,20
2390,Kashmiri Kitchen,Jhunjhunu,704395,Kashmiri,4.2,Family-friendly,2390-2390-2390,14
2391,Andhra Aromas,Jhunjhunu,167035,North Indian,3.8,Cozy atmosphere,2391-2391-2391,10
2392,Chaat Corner,Jhunjhunu,282269,North Indian,4.4,Cozy atmosphere,2392-2392-2392,19
2393,Dosa Delights,Tezpur,315300,Punjabi,3.2,Authentic cuisine,2393-2393-2393,15
2394,Gujarati Grace,Tezpur,765946,South Indian,4.7,Great views,2394-2394-2394,11
2395,Dosa Delights,Tezpur,586204,South Indian,4.4,Great views,2395-2395-2395,16
2396,Andhra Aromas,Tezpur,909099,South Indian,4.2,Great views,2396-2396-2396,11
2397,Spice Palace,Bareilly,630988,Kashmiri,3.6,Family-friendly,2397-2397-2397,11
2398,Uttar Pradesh Delights,Bareilly,312815,Punjabi,3.4,Authentic cuisine,2398-2398-2398,14
2399,Dosa Delights,Bareilly,581324,South Indian,4.1,Great views,2399-2399-2399,16
2400,Andhra Aromas,Bareilly,264361,Punjabi,3.8,Authentic cuisine,2400-2400-2400,20
2401,Kashmiri Kitchen,Vadnagar,839351,South Indian,3.3,Great views,2401-2401-2401,18
2402,Royal Tandoor,Vadnagar,327115,North Indian,4.6,Cozy atmosphere,2402-2402-2402,10
2403,Gujarati Grace,Vadnagar,224206,Kashmiri,4.2,Family-friendly,2403-2403-2403,11
2404,Uttar Pradesh Delights,Vadnagar,995920,South Indian,4.2,Great views,2404-2404-2404,11
2405,Kashmiri Kitchen,Jagatsinghpur,531911,Punjabi,4.6,Authentic cuisine,2405-2405-2405,13
2406,Chaat Corner,Jagatsinghpur,162718,North Indian,4.0,Cozy atmosphere,2406-2406-2406,14
2407,Rajasthani Ruchira,Jagatsinghpur,711757,Kashmiri,4.5,Family-friendly,2407-2407-2407,15
2408,Dosa Delights,Jagatsinghpur,635137,Punjabi,3.2,Authentic cuisine,2408-2408-2408,20
2409,Mughalai Magic,Bhojpur,218733,Punjabi,4.8,Authentic cuisine,2409-2409-2409,19
2410,Tandoori Treats,Bhojpur,337230,Kashmiri,3.4,Family-friendly,2410-2410-2410,14
2411,Taste of India,Bhojpur,711583,North Indian,3.4,Cozy atmosphere,2411-2411-2411,19
2412,Uttar Pradesh Delights,Bhojpur,569984,South Indian,4.5,Great views,2412-2412-2412,15
2413,Royal Tandoor,Ooty,557069,South Indian,3.3,Great views,2413-2413-2413,15
2414,Royal Tandoor,Ooty,267302,Kashmiri,3.6,Family-friendly,2414-2414-2414,13
2415,Mughalai Magic,Ooty,660813,Punjabi,4.0,Authentic cuisine,2415-2415-2415,13
2416,Taste of India,Ooty,803317,North Indian,4.6,Cozy atmosphere,2416-2416-2416,12
2417,Dosa Delights,Kalka,668743,North Indian,3.8,Cozy atmosphere,2417-2417-2417,15
2418,Flavors of India,Kalka,808837,Kashmiri,4.8,Family-friendly,2418-2418-2418,10
2419,Rajasthani Ruchira,Kalka,291403,North Indian,4.0,Cozy atmosphere,2419-2419-2419,20
2420,Mughalai Magic,Kalka,128746,Punjabi,4.3,Authentic cuisine,2420-2420-2420,15
2421,Uttar Pradesh Delights,Vasco da Gama,434076,Kashmiri,3.4,Family-friendly,2421-2421-2421,19
2422,Uttar Pradesh Delights,Vasco da Gama,148086,North Indian,4.5,Cozy atmosphere,2422-2422-2422,18
2423,Kashmiri Kitchen,Vasco da Gama,842262,Punjabi,5.0,Authentic cuisine,2423-2423-2423,19
2424,Taste of India,Vasco da Gama,963871,Kashmiri,3.6,Family-friendly,2424-2424-2424,13
2425,Namaste Kitchen,Davangere,386748,North Indian,3.3,Cozy atmosphere,2425-2425-2425,17
2426,Punjab Spice,Davangere,220971,North Indian,3.4,Cozy atmosphere,2426-2426-2426,15
2427,Curry House,Davangere,443154,North Indian,3.9,Cozy atmosphere,2427-2427-2427,12
2428,Andhra Aromas,Davangere,548737,North Indian,4.0,Cozy atmosphere,2428-2428-2428,10
2429,Dosa Delights,Raichur,171474,Kashmiri,4.6,Family-friendly,2429-2429-2429,19
2430,Punjab Spice,Raichur,308630,South Indian,4.0,Great views,2430-2430-2430,17
2431,Biryani Bliss,Raichur,174219,Kashmiri,3.2,Family-friendly,2431-2431-2431,17
2432,Paneer Paradise,Raichur,805715,Punjabi,3.1,Authentic cuisine,2432-2432-2432,20
2433,Paneer Paradise,Bhiwandi,519098,Kashmiri,3.3,Family-friendly,2433-2433-2433,14
2434,Uttar Pradesh Delights,Bhiwandi,369183,North Indian,3.1,Cozy atmosphere,2434-2434-2434,18
2435,Mughalai Magic,Bhiwandi,731031,South Indian,4.1,Great views,2435-2435-2435,14
2436,Samosa Street,Bhiwandi,934723,North Indian,4.2,Cozy atmosphere,2436-2436-2436,18
2437,Spice Palace,Jharsuguda,967386,North Indian,4.1,Cozy atmosphere,2437-2437-2437,11
2438,Paneer Paradise,Jharsuguda,229189,Punjabi,4.5,Authentic cuisine,2438-2438-2438,20
2439,Punjab Spice,Jharsuguda,991838,Punjabi,4.5,Authentic cuisine,2439-2439-2439,19
2440,Namaste Kitchen,Jharsuguda,364509,North Indian,4.8,Cozy atmosphere,2440-2440-2440,13
2441,Rajasthani Ruchira,Chiplun,954238,North Indian,3.0,Cozy atmosphere,2441-2441-2441,12
2442,Flavors of India,Chiplun,142637,Punjabi,3.6,Authentic cuisine,2442-2442-2442,16
2443,Biryani Bliss,Chiplun,299310,North Indian,4.3,Cozy atmosphere,2443-2443-2443,11
2444,Paneer Paradise,Chiplun,729547,North Indian,3.6,Cozy atmosphere,2444-2444-2444,13
2445,Mughalai Magic,Faridabad,636192,South Indian,4.5,Great views,2445-2445-2445,18
2446,Kashmiri Kitchen,Faridabad,785953,South Indian,3.3,Great views,2446-2446-2446,17
2447,Biryani Bliss,Faridabad,190835,Punjabi,4.8,Authentic cuisine,2447-2447-2447,19
2448,Spice Palace,Faridabad,861286,Punjabi,4.1,Authentic cuisine,2448-2448-2448,18
2449,Andhra Aromas,Katihar,465621,South Indian,4.5,Great views,2449-2449-2449,12
2450,Mughalai Magic,Katihar,244235,South Indian,4.3,Great views,2450-2450-2450,16
2451,Bengali Bites,Katihar,122572,South Indian,4.5,Great views,2451-2451-2451,20
2452,Dosa Delights,Katihar,544401,Kashmiri,4.2,Family-friendly,2452-2452-2452,15
2453,Samosa Street,Hubli,232887,North Indian,3.8,Cozy atmosphere,2453-2453-2453,11
2454,Gujarati Grace,Hubli,568008,South Indian,3.7,Great views,2454-2454-2454,14
2455,Flavors of India,Hubli,860364,North Indian,4.3,Cozy atmosphere,2455-2455-2455,12
2456,Gujarati Grace,Hubli,525487,Kashmiri,4.4,Family-friendly,2456-2456-2456,17
2457,Chaat Corner,Hisar,509780,Kashmiri,3.7,Family-friendly,2457-2457-2457,18
2458,Curry House,Hisar,765541,South Indian,4.4,Great views,2458-2458-2458,16
2459,Flavors of India,Hisar,276477,Punjabi,3.2,Authentic cuisine,2459-2459-2459,14
2460,Royal Tandoor,Hisar,576593,South Indian,3.2,Great views,2460-2460-2460,16
2461,Samosa Street,Panaji,984072,Kashmiri,5.0,Family-friendly,2461-2461-2461,12
2462,Chaat Corner,Panaji,316620,South Indian,4.5,Great views,2462-2462-2462,17
2463,Biryani Bliss,Panaji,766421,North Indian,3.3,Cozy atmosphere,2463-2463-2463,12
2464,Dosa Delights,Panaji,761995,South Indian,3.8,Great views,2464-2464-2464,13
2465,Tandoori Treats,Sultanpur,266541,Kashmiri,3.3,Family-friendly,2465-2465-2465,19
2466,Spice Palace,Sultanpur,275516,Kashmiri,4.9,Family-friendly,2466-2466-2466,14
2467,Namaste Kitchen,Sultanpur,327966,Punjabi,3.7,Authentic cuisine,2467-2467-2467,12
2468,Flavors of India,Sultanpur,412954,North Indian,4.5,Cozy atmosphere,2468-2468-2468,17
2469,Kashmiri Kitchen,Ramagundam,731654,North Indian,3.4,Cozy atmosphere,2469-2469-2469,19
2470,Chaat Corner,Ramagundam,146226,North Indian,4.3,Cozy atmosphere,2470-2470-2470,12
2471,Dosa Delights,Ramagundam,240778,South Indian,3.5,Great views,2471-2471-2471,13
2472,Namaste Kitchen,Ramagundam,656753,North Indian,3.4,Cozy atmosphere,2472-2472-2472,17
2473,Punjab Spice,Bharuch,458434,North Indian,3.5,Cozy atmosphere,2473-2473-2473,15
2474,Spice Palace,Bharuch,240002,South Indian,4.4,Great views,2474-2474-2474,15
2475,Tandoori Treats,Bharuch,724606,Kashmiri,4.8,Family-friendly,2475-2475-2475,16
2476,Dosa Delights,Bharuch,305455,South Indian,3.8,Great views,2476-2476-2476,11
2477,Mughalai Magic,Kamakhya,278584,Punjabi,4.8,Authentic cuisine,2477-2477-2477,10
2478,Taste of India,Kamakhya,663941,Kashmiri,3.1,Family-friendly,2478-2478-2478,16
2479,Taste of India,Kamakhya,713233,South Indian,4.3,Great views,2479-2479-2479,19
2480,Paneer Paradise,Kamakhya,138608,Kashmiri,3.9,Family-friendly,2480-2480-2480,18
2481,Royal Tandoor,Dhanbad,408172,South Indian,4.5,Great views,2481-2481-2481,20
2482,Punjab Spice,Dhanbad,609738,Kashmiri,3.0,Family-friendly,2482-2482-2482,18
2483,Gujarati Grace,Dhanbad,765817,North Indian,3.5,Cozy atmosphere,2483-2483-2483,13
2484,Rajasthani Ruchira,Dhanbad,693727,Punjabi,4.7,Authentic cuisine,2484-2484-2484,13
2485,Namaste Kitchen,Nabha,144776,South Indian,3.4,Great views,2485-2485-2485,18
2486,Bengali Bites,Nabha,411379,South Indian,4.2,Great views,2486-2486-2486,14
2487,Paneer Paradise,Nabha,920338,South Indian,3.5,Great views,2487-2487-2487,17
2488,Tandoori Treats,Nabha,774743,Kashmiri,3.8,Family-friendly,2488-2488-2488,15
2489,Royal Tandoor,Brahmapur,843616,North Indian,3.4,Cozy atmosphere,2489-2489-2489,10
2490,Paneer Paradise,Brahmapur,494563,Kashmiri,3.5,Family-friendly,2490-2490-2490,14
2491,Bengali Bites,Brahmapur,176393,Kashmiri,4.9,Family-friendly,2491-2491-2491,19
2492,Dosa Delights,Brahmapur,645459,Kashmiri,3.7,Family-friendly,2492-2492-2492,20
2493,Tandoori Treats,Pauri,307034,Punjabi,3.4,Authentic cuisine,2493-2493-2493,14
2494,Chaat Corner,Pauri,255533,Kashmiri,3.6,Family-friendly,2494-2494-2494,18
2495,Uttar Pradesh Delights,Pauri,850289,Punjabi,4.4,Authentic cuisine,2495-2495-2495,11
2496,Mughalai Magic,Pauri,408675,Kashmiri,3.0,Family-friendly,2496-2496-2496,12
2497,Royal Tandoor,Jorhat,840385,South Indian,3.4,Great views,2497-2497-2497,19
2498,Chaat Corner,Jorhat,315788,South Indian,4.6,Great views,2498-2498-2498,10
2499,Taste of India,Jorhat,586908,South Indian,3.8,Great views,2499-2499-2499,13
2500,Royal Tandoor,Jorhat,266073,South Indian,3.9,Great views,2500-2500-2500,15
2501,Bengali Bites,Kanjirappalli,540712,Punjabi,3.6,Authentic cuisine,2501-2501-2501,17
2502,Curry House,Kanjirappalli,264679,Kashmiri,4.4,Family-friendly,2502-2502-2502,13
2503,Gujarati Grace,Kanjirappalli,958422,North Indian,4.2,Cozy atmosphere,2503-2503-2503,16
2504,Curry House,Kanjirappalli,521427,South Indian,5.0,Great views,2504-2504-2504,19
2505,Spice Palace,Srikakulam,135885,South Indian,3.4,Great views,2505-2505-2505,15
2506,Flavors of India,Srikakulam,634366,Punjabi,3.4,Authentic cuisine,2506-2506-2506,16
2507,Biryani Bliss,Srikakulam,667988,Kashmiri,3.0,Family-friendly,2507-2507-2507,15
2508,Punjab Spice,Srikakulam,334308,Kashmiri,4.9,Family-friendly,2508-2508-2508,12
2509,Kashmiri Kitchen,Medak,801596,North Indian,4.8,Cozy atmosphere,2509-2509-2509,10
2510,Dosa Delights,Medak,177150,South Indian,3.4,Great views,2510-2510-2510,15
2511,Gujarati Grace,Medak,377780,Kashmiri,3.4,Family-friendly,2511-2511-2511,20
2512,Dosa Delights,Medak,334456,North Indian,3.9,Cozy atmosphere,2512-2512-2512,15
2513,Andhra Aromas,Sambalpur,380897,Punjabi,3.4,Authentic cuisine,2513-2513-2513,10
2514,Andhra Aromas,Sambalpur,106925,South Indian,3.0,Great views,2514-2514-2514,11
2515,Curry House,Sambalpur,178940,North Indian,3.2,Cozy atmosphere,2515-2515-2515,15
2516,Curry House,Sambalpur,157662,North Indian,4.7,Cozy atmosphere,2516-2516-2516,11
2517,Curry House,Chitradurga,669874,Punjabi,3.3,Authentic cuisine,2517-2517-2517,10
2518,Uttar Pradesh Delights,Chitradurga,479253,Punjabi,5.0,Authentic cuisine,2518-2518-2518,18
2519,Gujarati Grace,Chitradurga,868546,South Indian,3.5,Great views,2519-2519-2519,11
2520,Biryani Bliss,Chitradurga,381076,Kashmiri,4.3,Family-friendly,2520-2520-2520,11
2521,Namaste Kitchen,Bargarh,642784,Punjabi,3.4,Authentic cuisine,2521-2521-2521,16
2522,Dosa Delights,Bargarh,893589,North Indian,4.4,Cozy atmosphere,2522-2522-2522,16
2523,Namaste Kitchen,Bargarh,128420,Punjabi,4.4,Authentic cuisine,2523-2523-2523,13
2524,Spice Palace,Bargarh,581276,South Indian,4.9,Great views,2524-2524-2524,11
2525,Curry House,Goraul,681597,South Indian,3.9,Great views,2525-2525-2525,13
2526,Rajasthani Ruchira,Goraul,720383,Punjabi,4.7,Authentic cuisine,2526-2526-2526,13
2527,Samosa Street,Goraul,571066,Punjabi,5.0,Authentic cuisine,2527-2527-2527,14
2528,Flavors of India,Goraul,268645,Punjabi,3.4,Authentic cuisine,2528-2528-2528,20
2529,Rajasthani Ruchira,Nayagarh,117907,Kashmiri,4.0,Family-friendly,2529-2529-2529,10
2530,Spice Palace,Nayagarh,121000,Kashmiri,4.2,Family-friendly,2530-2530-2530,13
2531,Bengali Bites,Nayagarh,508083,South Indian,4.8,Great views,2531-2531-2531,15
2532,Spice Palace,Nayagarh,974255,Punjabi,3.5,Authentic cuisine,2532-2532-2532,11
2533,Taste of India,Porbandar,216086,North Indian,3.4,Cozy atmosphere,2533-2533-2533,13
2534,Curry House,Porbandar,376830,South Indian,3.0,Great views,2534-2534-2534,19
2535,Paneer Paradise,Porbandar,693210,North Indian,4.0,Cozy atmosphere,2535-2535-2535,20
2536,Flavors of India,Porbandar,939423,North Indian,4.2,Cozy atmosphere,2536-2536-2536,16
2537,Flavors of India,Lingampet-Jagityal,801876,Kashmiri,4.5,Family-friendly,2537-2537-2537,14
2538,Curry House,Lingampet-Jagityal,282182,Punjabi,3.4,Authentic cuisine,2538-2538-2538,12
2539,Royal Tandoor,Lingampet-Jagityal,224988,South Indian,3.3,Great views,2539-2539-2539,17
2540,Samosa Street,Lingampet-Jagityal,698284,North Indian,4.5,Cozy atmosphere,2540-2540-2540,18
2541,Andhra Aromas,Hampi,275392,North Indian,3.7,Cozy atmosphere,2541-2541-2541,12
2542,Andhra Aromas,Hampi,276704,North Indian,3.7,Cozy atmosphere,2542-2542-2542,11
2543,Royal Tandoor,Hampi,771222,Punjabi,4.4,Authentic cuisine,2543-2543-2543,12
2544,Gujarati Grace,Hampi,163929,North Indian,3.4,Cozy atmosphere,2544-2544-2544,17
2545,Samosa Street,Cuddalore,809439,Kashmiri,4.3,Family-friendly,2545-2545-2545,17
2546,Tandoori Treats,Cuddalore,239350,South Indian,3.8,Great views,2546-2546-2546,17
2547,Mughalai Magic,Cuddalore,706184,South Indian,4.0,Great views,2547-2547-2547,13
2548,Punjab Spice,Cuddalore,536323,North Indian,4.6,Cozy atmosphere,2548-2548-2548,20
2549,Samosa Street,Imphal,629872,North Indian,3.9,Cozy atmosphere,2549-2549-2549,12
2550,Namaste Kitchen,Imphal,547457,South Indian,4.9,Great views,2550-2550-2550,17
2551,Royal Tandoor,Imphal,412998,North Indian,4.2,Cozy atmosphere,2551-2551-2551,17
2552,Curry House,Imphal,228086,North Indian,4.1,Cozy atmosphere,2552-2552-2552,12
2553,Samosa Street,Jammu and Kashmir,252995,Punjabi,4.0,Authentic cuisine,2553-2553-2553,18
2554,Curry House,Jammu and Kashmir,425778,Punjabi,4.4,Authentic cuisine,2554-2554-2554,15
2555,Gujarati Grace,Jammu and Kashmir,348461,Kashmiri,4.1,Family-friendly,2555-2555-2555,20
2556,Dosa Delights,Jammu and Kashmir,765914,Kashmiri,4.9,Family-friendly,2556-2556-2556,15
